"tb3m","tb1y","tb2y","tb3y","tb5y","tb7y","tb10y","tb20y","tb30y","aaaboa","aaboa","aboa","bbbboa","aaadefault","aadefault","adefault","bbbdefault","sp500","sp500d","spmid","spmidd","spsmall","spsmalld","oil","gold","reitret","reitinc","ereit","ereitinc","mreitret","mreitinc","wage","aa1y","aa2y","aa3y","aa5y","aa7y","aa10y","aa20y","aa30y"
0,0,0,0,0,0,0,0,0,0,0.214821907737293,0.207210871390866,-0.0212660120848839,-4.76298215791914e-16,0.142348590101828,0.147345278141468,0.273622743727122,-0.0509114888539011,0.169661972711405,0.127523829376431,-0.0550238555175996,-0.156340526155774,-0.249162109625175,0.0486211359904408,0.269859680725679,-0.186974614614177,0.110361944054275,-0.144501130423601,-0.0339488014803686,-0.368204982805842,0.212793696673784,-0.225115333257145,-0.241050413301181,-0.115482195778341,-0.0684294812551293,0.0767047716777164,0.0238703608070025,-0.123820167301376,-0.162845322905688,-0.0506250132776324
0,0,0,0,0,0,0,0,0,0,0,0.0701308933347766,-0.021987809553863,8.19715935029662e-15,-0.0519919968742776,-0.0580247106179039,-0.0239858565406948,0.00735559753261007,-0.0362622454937361,0.0510896113735398,-0.0775517730708899,-0.00838785725576312,0.0118491841789313,-0.0564395616608585,0.038104235707035,0.0251470599894141,-0.0678205956517431,0.0320631009151756,-0.107938093261828,0.0182912512615311,0.0858465776047998,-0.0658452974094055,-0.0546261557245741,0.0205181485062666,0.00952974650128176,0.00271165490810798,-0.00210646763906537,-0.00700591809517714,-0.0046893091807583,-0.00767974795663491
0,0,0,0,0,0,0,0,0,0,0,0,0.0738890469152841,8.24711702727799e-15,-0.0187750291608181,-0.0191200369072143,0.0426797991693176,-0.0220919734580032,-0.0142874881471409,-0.0769268448562671,0.105446032015912,-0.0246134824128691,0.0778238077474879,0.0510607990023147,-0.0747634837914148,-0.0803282340100975,0.0389057096891485,-0.0967618220127228,0.0717250531130955,-0.0195089220064403,-0.0792398980930131,0.1338989090699,0.114789781192816,0.0745329232864111,0.100478286556542,0.0378109496943557,0.0680997677043488,0.0391698171006924,0.117847303999656,0.0335230392337728
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.32185944768384e-15,2.25740867523899e-15,2.3276123979808e-16,-2.6927850982892e-17,1.4069145049556e-15,5.61335996207717e-16,-4.65453276422357e-16,-3.27668870857685e-16,-1.92229725965707e-15,4.48383819020586e-16,1.53484153965175e-15,1.74537019430047e-16,4.50585054260545e-16,6.68410898896684e-16,3.61515158812391e-16,-1.01111780144839e-16,-5.30757441111931e-17,-7.57552712279005e-16,-1.42299269006064e-15,-1.18179841830777e-15,-1.99269066143484e-15,-2.13142987410257e-16,-2.60980301535002e-16,-9.99257210396632e-16,-1.66254604708484e-15,-8.04964345730374e-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122714275759147,0.12158130915506,0.0762306560551076,-0.00236699413989985,0.102994159176578,0.0107093324204679,0.0270835700383666,0.0197223566340172,-0.0595694004476831,-0.000949610961968186,0.0474957956198403,0.0130024093889574,0.0636167480600216,0.0174990599695609,0.0673806918482669,-0.0621686659650788,-0.0464347409198321,0.0421421271960961,-0.00440185710254557,-0.0488873508127983,-0.0421465054998649,0.00902390217593353,-0.0083653849505849,-0.0199009620198629,-0.0405143421349323,0.00646841414406685
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541266355196821,0.0207968906084259,0.0051524375264618,0.0298138514837569,-0.00622032603897715,0.00346840884669793,-0.0135959919634779,-0.0839139935617133,0.0359850771275508,0.0244051990977778,-0.00408256206446236,0.00979107868366631,-0.00241926824206999,0.00664851096039245,-0.0193453890773404,-0.0603348449149752,0.017621779203444,-0.01342278397473,-0.0242152121692132,-0.0466592300321284,-0.00597947290444256,0.00548261308380142,-0.00266259985656459,-0.0354865386145429,-0.0014436755160601
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122051138874058,-0.0614004999535669,-0.00677126608203218,-0.0765774541562067,0.0768852230400146,-0.0175291598745797,0.153133349286192,-0.0125448343645887,-0.0976667104856053,-0.105050093134781,0.0376698158827194,-0.0995112921758403,0.0709043904091694,-0.0448601870752834,0.0164709214829555,0.112561208384665,0.115903945445224,0.0487080416018368,0.141127988715357,0.0485483446934761,0.0719036649809267,0.0409817749355411,0.16700699403681,0.0549742901248284
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449251537244887,-0.00107261552190299,0.00731997313313145,-0.00887997746242956,0.00658573369880639,-0.0509894834070461,0.0111305218239312,0.0182489904566183,0.0173336198709862,0.002784430078435,0.0184878574945442,-0.00156662334380247,-8.51674505794873e-05,-0.0258452357451181,0.0011150991469475,-0.0136200890445786,-0.00713381470291709,-0.0314158941999265,-0.00988515980405268,-0.00486198223530703,-0.000362072319290705,-0.0246933787960075,-0.000628602714360187
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524197752440769,0.0322309027043994,-0.0211729747590505,-0.0243918534405034,-0.0721849932922958,0.0234291923520079,0.0470228909536776,0.00823582472509787,-0.0182756217753509,0.00451783721200021,-0.0436656235288621,-0.0100952270870662,-0.0118624341883935,-0.025691114394191,-0.0565129346029178,-0.0238955630111111,-0.0493027761193612,-0.00947757618289881,-0.0148027009866606,-0.0325563904715771,-0.0698891492705921,-0.0344775398345422
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061039201030641,-0.0365216397610666,-0.00595235861736074,-0.0243115640404583,-0.0101928460033639,0.0394333746935854,0.0147861213095396,-0.0126143261819395,0.0176339632072757,-0.038704451744408,-0.00766842885231594,0.0551295894962497,-0.0550373625616254,-0.0603237117225562,-0.0211336242849312,-0.0251073067729846,-0.0100472228750672,-0.027514350491744,-0.0346194178800285,-0.0517176476963717,-0.0306142944493802
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530692274230149,0.00645166553388612,0.040633939252315,0.00054137132184843,-0.0242572821532683,-0.0103383372644932,0.0113820834377038,-0.0173827453804177,0.0253501429417943,-0.00319529402895317,-0.0139130231132484,0.0267626366501175,0.0291748206030636,0.0161101064031866,0.0255990517399147,0.00796244474955998,0.00713868679297974,0.00436207010088933,0.0260270050497373,0.00393340207878495
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570602715046345,0.0837737116089275,-0.0602900556995919,-0.0259306358841518,0.0314866538083237,-0.00656468873049214,0.0310044078958087,0.00763653094403663,0.0256535739228571,0.0170445058717155,0.0323230680262901,0.0408423170006146,0.0259623476824135,0.0432383555225977,0.0101568739407605,0.00365678705136644,0.0189679229746336,0.0530396893738622,0.024762493986047
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0961136482673615,-0.0426293705383973,-0.0240166014681982,0.0030879439429004,-0.00628635097811894,0.00130567012823675,0.0002259759266573,0.0099844768378024,0.0388465493856558,0.0102597270328311,0.0263751133610587,0.0224564981460404,0.0496523659828801,0.0137990496348902,0.0042659859572354,0.0062605066610302,0.0447160204695463,0.00998747239898264
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440385941811919,-0.00135396343309837,-0.0157410977673529,0.0128568244316113,-0.0160974577770498,0.0135123599224438,-0.00960770781930763,0.00436877275139368,-0.010003860864492,-0.00678187122712589,-0.00747997768562651,-0.00422600130234333,-0.00363161108058555,-0.00475812421793419,-0.00798451107060456,-0.0100911512203799,-0.00913565456399378
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404382533711343,0.00315517612756557,0.00155515353595488,0.00328300265796245,-0.00473769260345997,-0.00297463463780504,0.0113235241474919,-0.00940219994328974,-0.0113751617267059,-0.000571242328373684,-0.00213564760784174,0.00124476377698586,-0.00425594191437298,-0.00668385108280341,-0.00913775477085161,-0.00475211663994288
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434756931167932,-0.0132715036552423,0.0173924667190366,-0.0109882150124387,0.0183773524409693,-0.0254113379209783,0.0204977771429452,0.00720763819301425,0.0068992114604959,-0.00503416798219969,-0.00135610200954647,0.00168427313368895,0.00548872579143902,0.00115454641415509,0.00361266872341527
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045839858526194,-0.00289934995223135,0.0252454206721655,-0.0125335489096658,0.0238711720263241,-0.0150445496732872,-0.00249245167635862,-0.00687125900238073,0.00251085776915737,-0.0013322424635031,-0.00764285800487854,-0.00335008374388938,-0.00187308340288847,0.000508153122334621
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376789654536332,-0.000134203607532795,0.00774481239056731,-0.00463057017445873,0.00577786275767735,0.00249412095674016,-5.27382733318458e-05,-0.00284791741118882,-0.00197132082103315,-0.00122444000671548,0.00342824650559262,0.00148935989935288,0.00406034550165213
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422692101582866,-0.00295393571043725,0.00329108708094665,-0.00341920601453085,0.00459238652932637,-0.00414245037797805,-3.08742960403083e-05,-0.00130943184173241,-0.00303107948984525,0.00246281617962059,0.00263839163401405,0.00394500920653587
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393193155189768,-0.0146317614113648,0.0157572090566253,0.00826178151816446,0.0047510538949886,0.00158827956542399,-0.00104064095810619,0.00226834519781817,0.00474318323503501,0.00650308621819625,0.00307386017099462
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595200020672014,-0.0331298105072462,-0.0184582686387286,-0.0112381559633548,0.000540561791627618,-0.00381584124371126,-0.0134937538755043,-0.0118594889182792,-0.0111776347943793,-0.00959785819210257
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541589153496997,0.0126824341768848,0.0133693860754035,0.014661692647054,0.00372530213512109,0.00976535352295044,0.00373226227461859,0.0192098139770126,0.00669494810249057
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380835693262444,0.00685673054935856,0.00718687453517594,0.00450020780142134,0.0071461290380832,0.00983924777219355,0.012051477658637,0.00939840792160397
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037197538829975,0.00805167320894362,0.00460350045075279,0.00497894954502817,0.00298960111635541,0.0064465735103001,0.00263653137283093
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366349394244574,0.00339727155124811,0.00333654729296285,0.00147853163488923,0.00842419947796071,0.00244448069701341
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333654765761719,0.00323789219388346,0.00251868811738922,0.00267390044728028,0.00258181961261349
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346369043842599,0.00547120351386697,0.00588443236580173,0.00545830819295213
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359905862510746,0.00623298308489604,0.00782506466855808
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371229819817079,0.00598995038311138
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034777915960482
